game_id,player_id,timestamp,tic,x,y,z,angle,momx
5,5,2025-11-05 08:45:08,8412,439,380,0,14.41,8,0
5,5,2025-11-05 08:45:09,8447,626,412,0,349.80,1,0
5,5,2025-11-05 08:45:10,8482,785,359,0,346.29,7,-3
5,5,2025-11-05 08:45:11,8517,1065,304,0,3.87,8,-1
5,5,2025-11-05 08:45:12,8552,1318,309,0,3.87,7,0
5,5,2025-11-05 08:45:13,8587,1583,328,0,356.84,0,0
5,5,2025-11-05 08:45:15,8645,1583,187,0,274.22,0,-8
5,5,2025-11-05 08:45:16,8680,1590,-98,0,274.22,0,-9
5,5,2025-11-05 08:45:17,8715,1610,-389,0,274.22,0,-9
5,5,2025-11-05 08:45:18,8750,1622,-545,0,0.35,0,-1
5,5,2025-11-05 08:45:20,8840,1594,-560,0,202.15,-4,-1
5,5,2025-11-05 08:45:21,8875,1535,-575,0,302.34,1,-3
5,5,2025-11-05 08:45:22,8910,1556,-613,0,265.43,0,-1
5,5,2025-11-05 08:45:24,8951,1547,-624,0,249.61,-1,0
5,5,2025-11-05 08:45:25,9005,1463,-586,0,154.69,-7,3
5,5,2025-11-05 08:45:28,9091,1361,-529,0,80.86,0,3
5,5,2025-11-05 08:45:29,9126,1399,-288,0,80.86,1,8
5,5,2025-11-05 08:45:30,9161,1445,-1,0,80.86,1,7
5,5,2025-11-05 08:45:31,9196,1460,99,0,119.53,0,0
5,5,2025-11-05 08:45:32,9231,1459,252,0,121.29,-2,7
5,5,2025-11-05 08:45:33,9266,1397,372,0,203.91,-1,0
5,5,2025-11-05 08:45:34,9301,1345,355,0,212.70,-1,-1
5,5,2025-11-05 08:45:35,9336,1289,310,0,207.42,-2,-2
5,5,2025-11-05 08:45:36,9374,1270,295,0,165.23,-1,0
5,5,2025-11-05 08:45:37,9409,1095,337,0,181.05,-3,0
5,5,2025-11-05 08:45:38,9444,1014,392,0,174.02,-2,1
5,5,2025-11-05 08:45:39,9479,988,391,0,226.76,-4,-4
5,5,2025-11-05 08:45:40,9514,778,265,0,181.05,-8,-2
5,5,2025-11-05 08:45:41,9549,549,297,0,151.17,-6,3
