game_id,player_id,timestamp,tic,x,y,z,angle,momx
4,4,2025-11-05 09:55:32,5011,392,60,0,218.10,-2,-3
4,4,2025-11-05 09:55:33,5046,67,-49,0,261.61,-7,-7
4,4,2025-11-05 09:55:34,5081,-122,-348,0,243.98,-7,-13
4,4,2025-11-05 09:55:35,5116,-220,-527,0,280.77,-1,4
4,4,2025-11-05 09:55:36,5151,-228,-439,0,337.46,0,0
4,4,2025-11-05 09:55:37,5186,-231,-432,0,10.94,4,0
4,4,2025-11-05 09:55:38,5221,-108,-408,0,12.04,0,0
4,4,2025-11-05 09:55:39,5256,166,-390,0,346.07,13,-2
4,4,2025-11-05 09:55:41,5349,-227,285,0,44.78,-1,-1
4,4,2025-11-05 09:55:42,5391,-232,280,0,44.60,-1,-1
4,4,2025-11-05 09:55:43,5426,-304,208,0,34.94,-2,-1
4,4,2025-11-05 09:55:47,5558,-229,279,0,51.06,5,5
4,4,2025-11-05 09:55:48,5593,-187,304,0,95.76,-1,-2
4,4,2025-11-05 09:55:49,5628,-217,288,0,190.90,-6,-1
4,4,2025-11-05 09:55:50,5663,-328,278,0,232.38,-4,-5
4,4,2025-11-05 09:55:51,5698,-432,197,0,248.86,-1,-6
4,4,2025-11-05 09:55:52,5733,-553,-144,0,241.30,-3,-7
4,4,2025-11-05 09:55:54,5786,-226,286,0,46.14,-2,-2
4,4,2025-11-05 09:55:55,5821,-257,253,0,49.83,-1,-1
4,4,2025-11-05 09:55:56,5856,-282,226,0,43.11,0,0
4,4,2025-11-05 09:55:57,5891,-247,80,0,196.35,-1,0
4,4,2025-11-05 09:55:58,5926,-442,100,0,186.94,-15,0
4,4,2025-11-05 09:55:59,5961,-760,42,0,207.42,-1,0
4,4,2025-11-05 09:56:00,5996,-709,84,0,299.84,2,-4
4,4,2025-11-05 09:56:01,6031,-476,-280,0,318.12,10,-13
4,4,2025-11-05 09:56:02,6066,-236,-491,0,6.64,8,-1
4,4,2025-11-05 09:56:03,6101,141,-400,0,6.37,12,5
4,4,2025-11-05 09:56:05,6168,-145,367,0,151.35,0,-1
4,4,2025-11-05 09:56:06,6206,-145,337,0,144.36,0,-1
4,4,2025-11-05 09:56:07,6241,-219,347,0,193.18,-2,0
4,4,2025-11-05 09:56:08,6276,-277,328,0,260.60,-6,-6
4,4,2025-11-05 09:56:09,6311,-301,272,0,356.09,6,-4
4,4,2025-11-05 09:56:10,6346,-167,248,0,27.91,2,0
4,4,2025-11-05 09:56:11,6381,36,304,0,354.29,10,-2
4,4,2025-11-05 09:56:12,6416,202,286,0,356.18,0,-1
4,4,2025-11-05 09:56:13,6451,258,281,0,82.75,1,-1
4,4,2025-11-05 09:56:14,6486,54,312,0,171.56,-14,1
4,4,2025-11-05 09:56:15,6521,-197,495,0,171.43,-2,0
4,4,2025-11-05 09:56:16,6556,-471,531,0,146.34,-5,1
4,4,2025-11-05 09:56:17,6591,-520,549,0,144.54,-1,0
4,4,2025-11-05 09:56:18,6629,-529,561,0,101.95,-1,1
4,4,2025-11-05 09:56:19,6664,-537,581,0,101.60,-1,0
4,4,2025-11-05 09:56:20,6699,-729,676,0,208.17,-3,0
4,4,2025-11-05 09:56:21,6734,-784,605,0,254.44,-3,-12
4,4,2025-11-05 09:56:22,6769,-973,659,0,51.68,0,0
4,4,2025-11-05 09:56:23,6804,-768,599,0,330.03,1,-1
4,4,2025-11-05 09:56:24,6839,-958,517,0,221.18,-12,-9
4,4,2025-11-05 09:56:25,6874,-1045,165,0,252.51,2,-5
4,4,2025-11-05 09:56:26,6909,-1071,84,0,70.71,3,9
4,4,2025-11-05 09:56:27,6944,-841,172,0,282.08,4,-11
4,4,2025-11-05 09:56:28,6979,-837,-69,0,359.74,-4,1
4,4,2025-11-05 09:56:29,7014,-703,-16,0,10.59,3,0
4,4,2025-11-05 09:56:30,7049,-609,-173,0,242.80,-3,-7
4,4,2025-11-05 09:56:31,7084,-656,-224,0,246.01,-2,-3
4,4,2025-11-05 09:56:32,7119,-723,-163,0,6.86,-6,0
4,4,2025-11-05 09:56:33,7154,-688,-190,0,305.86,4,-4
4,4,2025-11-05 09:56:34,7189,-664,-224,0,248.33,-3,-6
4,4,2025-11-05 09:56:35,7242,-234,278,0,55.90,-4,-5
4,4,2025-11-05 09:56:36,7277,-245,367,0,220.43,2,0
4,4,2025-11-05 09:56:37,7312,-222,362,0,226.27,0,0
4,4,2025-11-05 09:56:38,7347,-434,167,0,273.52,-4,-12
4,4,2025-11-05 09:56:39,7382,-412,-291,0,286.57,3,-16
4,4,2025-11-05 09:56:40,7417,-243,-816,0,297.69,2,-1
4,4,2025-11-05 09:56:41,7452,-137,-803,0,313.86,1,-1
4,4,2025-11-05 09:56:42,7487,83,-657,0,89.43,3,13
4,4,2025-11-05 09:56:43,7522,115,-305,0,72.91,-1,-1
4,4,2025-11-05 09:56:44,7557,98,-339,0,70.53,-1,-1
4,4,2025-11-05 09:56:45,7592,210,-168,0,46.71,8,10
4,4,2025-11-05 09:56:46,7627,603,209,0,52.78,11,11
4,4,2025-11-05 09:56:47,7662,746,281,0,135.57,0,0
4,4,2025-11-05 09:56:48,7697,473,572,0,133.64,-12,11
4,4,2025-11-05 09:56:50,7752,-237,275,0,42.98,-3,-3
4,4,2025-11-05 09:56:51,7787,-251,262,0,46.63,0,0
4,4,2025-11-05 09:56:52,7826,-156,328,0,152.01,6,0
4,4,2025-11-05 09:56:53,7861,-134,272,0,1.19,0,0
4,4,2025-11-05 09:56:54,7896,-26,148,0,278.70,3,-14
4,4,2025-11-05 09:56:55,7931,25,-133,0,285.34,0,-2
4,4,2025-11-05 09:56:56,7966,-48,-395,0,196.92,-9,-9
4,4,2025-11-05 09:56:57,8001,-216,-491,0,227.72,-1,-1
4,4,2025-11-05 09:56:59,8055,-220,-492,0,227.46,-1,-1
4,4,2025-11-05 09:57:01,8141,-245,-574,0,272.20,-1,-8
4,4,2025-11-05 09:57:02,8176,-297,-610,0,161.81,-10,-4
4,4,2025-11-05 09:57:03,8211,-438,-626,0,128.23,-1,-1
4,4,2025-11-05 09:57:04,8246,-453,-614,0,121.33,-4,5
4,4,2025-11-05 09:57:05,8281,-583,-312,0,104.37,-2,4
4,4,2025-11-05 09:57:06,8316,-491,-9,0,58.32,7,12
4,4,2025-11-05 09:57:07,8356,-344,303,0,16.35,0,0
4,4,2025-11-05 09:57:08,8391,-132,287,0,352.79,2,-1
4,4,2025-11-05 09:57:09,8426,-5,295,0,104.72,-4,-8
4,4,2025-11-05 09:57:10,8461,-96,333,0,83.94,0,5
4,4,2025-11-05 09:57:11,8496,-82,435,0,79.85,-1,-1
4,4,2025-11-05 09:57:12,8531,-63,417,0,179.78,0,-1
4,4,2025-11-05 09:57:13,8569,-55,417,0,77.74,0,0
4,4,2025-11-05 09:57:14,8604,96,616,0,122.43,1,1
4,4,2025-11-05 09:57:15,8639,-24,809,0,137.64,-3,2
4,4,2025-11-05 09:57:16,8674,-20,911,0,18.28,1,3
4,4,2025-11-05 09:57:17,8709,85,988,0,96.59,4,4
4,4,2025-11-05 09:57:18,8744,111,1183,0,123.97,0,0
4,4,2025-11-05 09:57:19,8779,-33,1231,0,165.19,-10,3
4,4,2025-11-05 09:57:20,8814,-296,1311,0,190.59,-2,1
4,4,2025-11-05 09:57:21,8849,-296,1324,0,233.04,-4,-5
4,4,2025-11-05 09:57:22,8884,-429,1182,0,184.44,-1,-1
4,4,2025-11-05 09:57:23,8919,-533,1123,0,274.79,0,-10
4,4,2025-11-05 09:57:24,8954,-532,992,0,204.61,-2,-2
